global_test_index,shard,row,event_id,detector,run_number,cohort,energy_keV,baseline_mean_adc,max_abs_amplitude_adc,baseline_rms_adc,normalized_baseline_rms
218879,3,23879,2613977,133,50928,Middle energy,429.413594934158,57.53625,1067.4637,2.6105132996215783,0.002445528747072127
223215,3,28215,2618313,133,50928,Low energy,13.463864740915596,58.6,46.4,1.4866068747326338,0.0320389404053145
223629,3,28629,2618727,133,50928,High energy,1090.6352521236986,57.975,2720.025,3.086158615496347,0.0011346067584951255
224100,3,29100,2619198,133,50928,High energy,1779.2730288309976,57.265625,4421.7344,3.054611971572658,0.0006908176121244394
225761,3,30761,2620859,133,50928,Middle energy,239.03264802973717,56.84,595.16,1.5634577064954533,0.0026269537167533095
226354,3,31354,2621452,133,50928,Middle energy,252.22195942047983,58.035625,630.96436,2.4149801856071633,0.003827443141189147
226889,3,31889,2621987,133,50928,Low energy,112.88366076815873,57.675,292.325,1.6153559979151908,0.005525890489010636
227396,3,32396,2622494,133,50928,Middle energy,450.710192813538,58.08,1118.92,2.739269975742324,0.0024481373599196067
227493,3,32493,2622591,133,50928,Middle energy,238.6242567161098,57.564377,598.4356,1.7136960923332798,0.002863626471099078
229272,3,34272,2624370,133,50928,Low energy,23.908215050585568,56.195,67.805,1.8437665253496964,0.027192191046842524
229307,3,34307,2624405,133,50928,Middle energy,231.81477145012468,57.175,585.825,1.5761900266149962,0.0026905474821970468
229663,3,34663,2624761,133,50928,Middle energy,437.55108470935374,57.526875,1088.4731,2.7159576896327398,0.002495199517104192
230356,3,35356,2625454,133,50928,Middle energy,261.879926356487,57.86,656.14,5.021991636791162,0.007653841430245178
232342,3,37342,2627440,133,50928,Middle energy,316.67222398053855,58.19,789.81,4.8045707404514175,0.0060831981989844675
232770,3,37770,2627868,133,50928,High energy,1218.9359524110332,58.425,3028.575,2.948622559772712,0.0009736006618390515
234734,3,39734,2629832,133,50928,High energy,2045.3406918961555,58.209373,5086.7905,1.8172002632834192,0.0003572390586900403
236469,3,41469,2631567,133,50928,High energy,681.2441355632618,58.59,1694.41,2.769819488703194,0.0016346807567333061
237545,3,42545,2632643,133,50928,Low energy,201.00588015187532,57.733124,504.26688,4.147682476019168,0.008225173338045998
238454,3,43454,2633552,133,50928,Low energy,202.31027385219932,58.075,503.925,1.6551057368037192,0.003284428764595717
241569,3,46569,2636667,133,50928,High energy,631.5012315474451,58.6725,1570.3275,3.6988397674136104,0.0023554575207266303
241860,3,46860,2636958,133,50928,Low energy,194.92838057596236,58.34,488.66,3.0535880534217488,0.006248901099835974
241928,3,46928,2637026,133,50928,High energy,1663.2219257038087,57.84,4150.16,1.5602563891873742,0.0003759508911591316
242643,3,47643,2637741,133,50928,Middle energy,332.6206540875137,58.085,828.915,1.8214760498015992,0.0021974220793738075
243413,3,48413,2638511,133,50928,Low energy,213.03944952320307,58.468124,534.53186,2.479139451881514,0.0046379638960884675
243959,3,48959,2639057,133,50928,Middle energy,391.06916836462915,57.575626,976.4244,4.207733718627747,0.004309328823917311
244228,3,49228,2639326,133,50928,Middle energy,392.732241907157,57.165,976.835,1.6086562715511472,0.001646804458040406
244460,3,49460,2639558,133,50928,Middle energy,276.05686479993165,57.09,685.91,2.577188390475175,0.003757327455619419
244464,3,49464,2639562,133,50928,High energy,609.9167959885672,57.73,1524.27,2.16727940053889,0.0014218474227718498
245980,3,50980,2641078,133,50928,Middle energy,238.3845083694905,58.304375,605.6956,1.6789518447159506,0.0027719398793111753
246249,3,51249,2641347,133,50928,Low energy,94.28854408953339,58.165,246.83499,2.197219834245276,0.008901573486899137
246834,3,51834,2641932,133,50928,Middle energy,343.242201814428,57.96,858.04,1.8353201355624142,0.0021389680850532225
246963,3,51963,2642061,133,50928,Low energy,210.04300968442112,58.41,525.59,2.876091097305512,0.00547211881712139
248331,3,53331,2643429,133,50928,Middle energy,262.38419662602246,58.655,653.345,2.357111579879385,0.0036077595658082426
249522,3,54522,2644620,133,50928,Middle energy,349.05090287327766,58.86,870.14,3.3734848450823627,0.003876944776138547
250516,3,55516,2645614,133,50928,Middle energy,267.6206667907536,58.290627,669.70935,2.0549934420521465,0.0030684855234595016
250626,3,55626,2645724,133,50928,Low energy,221.43729194346815,58.995,561.005,2.232705757595734,0.00397983213239187
252515,3,57515,2647613,133,50928,Middle energy,238.77836556732655,57.465626,595.53436,1.5366454688299387,0.0025802801488726363
253026,3,58026,2648124,133,50928,High energy,2106.2175614601,56.855,5228.145,1.521175532277656,0.0002909589441969607
254290,3,59290,2649388,133,50928,Middle energy,463.16189427115023,57.37,1155.63,1.7980823117980835,0.0015559325214272318
256457,3,61457,2651555,133,50928,Low energy,16.71375127788633,54.965,51.035,5.05902905704247,0.09912861920977964
256719,3,61719,2651817,133,50928,Middle energy,241.3370282817632,56.9,603.1,2.2715633383206217,0.00376647888594093
256914,3,61914,2652012,133,50928,High energy,1990.0746901901439,56.81375,4969.186,1.7562829178413968,0.0003534347273744703
258164,3,63164,2653262,133,50928,High energy,1076.4956896211952,56.59,2692.41,1.936982188870105,0.0007194232124635049
258199,3,63199,2653297,133,50928,Middle energy,381.7908858899027,57.035,950.965,2.7136276457907824,0.002853551450636242
258539,3,63539,2653637,133,50928,Middle energy,382.5391862336546,56.455,953.545,1.840645267291705,0.001930318222094282
259239,3,64239,2654337,133,50928,Middle energy,233.44980673398823,57.485,587.515,1.870768558641173,0.003184205485801107
259957,3,64957,2655055,133,50928,Low energy,11.127394653856754,56.941875,36.058125,1.6838445361360441,0.046698061831789664
261342,4,1342,2656440,133,50928,Low energy,170.38288781698793,58.94,427.06,4.095900389414016,0.00959092501071989
262795,4,2795,2657893,133,50928,Middle energy,357.8638910986483,58.425625,893.5744,1.849507852612425,0.0020697860764772955
262896,4,2896,2657994,133,50928,Low energy,212.41293203365058,59.39,534.61,3.80498357420901,0.007117307288974271
263182,4,3182,2658280,133,50928,High energy,1964.03870753292,56.16,4876.84,2.6276224995231,0.0005387961438015688
264116,4,4116,2659214,133,50928,Middle energy,237.61852329038084,58.615,592.385,3.337180696336777,0.005633465783243083
265636,4,5636,2660734,133,50928,Middle energy,244.05127264373004,58.57,615.43,2.423860557045329,0.0039384830091445935
265743,4,5743,2660841,133,50928,High energy,2371.15900787618,58.244373,5905.756,3.3214160078011634,0.0005624032056940607
272189,4,12189,2667287,133,50928,Low energy,223.1878682821989,57.32,562.68,1.6904437287292626,0.0030042720041006635
272223,4,12223,2667321,133,50928,High energy,582.3421705113724,57.48,1454.52,1.8653685962833753,0.0012824633543937023
272312,4,12312,2667410,133,50928,High energy,583.0724051427096,57.495,1454.505,1.685222537233923,0.001158622708880566
275700,4,15700,2670798,133,50928,Low energy,224.8146414393559,49.07,563.93,1.6926606275329066,0.00300154391216679
275883,4,15883,2670981,133,50928,Middle energy,238.9316704776138,57.654373,595.34564,1.6508628189157186,0.0027729485222058076
276398,4,16398,2671496,133,50928,High energy,518.4817023193464,56.608124,1290.3918,1.6142397349453674,0.0012509686482696579
277347,4,17347,2672445,133,50928,Middle energy,349.80166749842465,57.418125,875.58185,1.6768109380234324,0.0019150818883247097
277370,4,17370,2672468,133,50928,Middle energy,276.88028241693974,57.749374,691.2506,1.823190348503242,0.002637524376437113
277736,4,17736,2672834,133,50928,Middle energy,380.60452122054994,56.5775,948.4225,3.373924828741798,0.00355740707769375
278323,4,18323,2673421,133,50928,Low energy,126.38726936094463,57.341873,316.65814,1.7036600077123232,0.005380123710311569
280559,4,20559,2675657,133,50928,Middle energy,237.9214960699901,57.04,595.96,4.038366006196174,0.006776236357257171
281287,4,21287,2676385,133,50928,High energy,2088.3640162395313,57.78,5185.22,4.531180861541667,0.0008738646926281707
282089,4,22089,2677187,133,50928,Middle energy,238.4354488067329,58.065,596.935,1.8222993716735694,0.0030527601760835825
282299,4,22299,2677397,133,50928,Low energy,157.40197680145502,57.965,395.035,2.5988026088951086,0.0065786640926744295
282348,4,22348,2677446,133,50928,Low energy,140.58532923087478,58.13,366.87,1.4741438193070378,0.004018164043271977
282730,4,22730,2677828,133,50928,Low energy,204.20334815233946,57.416874,510.58313,1.645045948256808,0.0032218964873129345
283325,4,23325,2678423,133,50928,High energy,2614.8277281038463,58.955,6494.045,1.68314437883485,0.00025918274363043875
285261,4,25261,2680359,133,50928,High energy,1093.1584430988878,57.77,2725.23,3.256854310527293,0.0011950750281837744
285356,4,25356,2680454,133,50928,High energy,754.4064704449847,58.085,1876.915,2.666041072451968,0.00142043781311801
285682,4,25682,2680780,133,50928,High energy,671.2755659259856,57.8375,1670.1625,1.6531693047000142,0.000989825439513442
285998,4,25998,2681096,133,50928,Low energy,155.03175922017545,57.545,398.45502,2.145946032639999,0.005385667009860626
286357,4,26357,2681455,133,50928,Low energy,158.8967710090801,57.39625,402.60376,1.695679712535011,0.004211783058706403
287209,4,27209,2682307,133,50928,Middle energy,241.21603041421622,56.73,601.27,6.255965153355652,0.010404585198505744
288468,4,28468,2683566,133,50928,Low energy,49.06267902068794,58.33125,136.66875,2.132221186345493,0.015601380815214167
290278,4,30278,2685376,133,50928,High energy,1965.4821600150317,57.76,4876.24,3.628002205071383,0.0007440162972978442
292215,4,32215,2687313,133,50928,Low energy,85.3329849448055,56.868126,226.13187,1.6004124224323673,0.0070773414014372584
293340,4,33340,2688438,133,50928,Middle energy,376.8825930804014,57.875,936.125,2.6304704902355396,0.0028099564694338843
293919,4,33919,2689017,133,50928,Low energy,217.05820142384619,52.96,546.04,4.174284369805301,0.007644649789240333
294132,4,34132,2689230,133,50928,Middle energy,372.1782259577885,56.975,930.025,2.9247863169815207,0.0031448468068248562
302753,4,42753,2697851,133,50928,High energy,637.3794145518914,57.789375,1582.2106,2.288825691675776,0.0014465999272154516
303747,4,43747,2698845,133,50928,Low energy,215.631429374218,57.695,549.305,1.982920825449189,0.0036098721379036695
304013,4,44013,2699111,133,50928,Low energy,159.93381179124117,57.86,400.14,3.732345107301892,0.009327597847115994
304481,4,44481,2699579,133,50928,Middle energy,299.3154357727617,57.524376,748.47565,2.606240932238583,0.0034820650505803315
304831,4,44831,2699929,133,50928,Low energy,8.372997619211674,58.26,26.990002,2.0254382241882416,0.07504401920293888
305132,4,45132,2700230,133,50928,Low energy,207.72948289476335,57.77875,529.22125,1.6904931787800523,0.003194303267824922
305914,4,45914,2701012,133,50928,High energy,626.376519555226,57.585,1558.415,2.0081770340288325,0.0012886022030714418
306496,4,46496,2701594,133,50928,Middle energy,433.0018226392567,57.87,1078.13,3.1611864861157972,0.0029321013610874923
306581,4,46581,2701679,133,50928,Low energy,178.17394077777863,58.101875,446.89813,3.1198789915435974,0.006981186031197658
309025,4,49025,2704123,133,50928,Middle energy,237.91721360199153,57.12125,591.8787,4.550359017429287,0.0076879922982984695
310605,4,50605,2705703,133,50928,Middle energy,357.80399566795677,58.3,890.7,5.487257967327633,0.006160612892359641
310871,4,50871,2705969,133,50928,Middle energy,288.3564837211743,57.8625,720.1375,5.361705943540786,0.0074453917796717395
312065,4,52065,2707163,133,50928,Middle energy,238.77229390200227,57.47625,596.52374,5.498457027885195,0.00921749900396266
314466,4,54466,2709564,133,50928,High energy,1402.1477761995047,59.275,3476.725,2.647522426723205,0.0007614989205904435
314497,4,54497,2709595,133,50928,Middle energy,246.12173508573323,57.879375,615.1206,2.9074426988120003,0.004726622151975075
314671,4,54671,2709769,133,50928,Middle energy,386.7373886592686,45.72,970.28,1.9420607611507654,0.002001546633382626
314839,4,54839,2709937,133,50928,High energy,496.2372103817761,58.955,1232.045,1.9034114111256537,0.0015449203259657372
314879,4,54879,2709977,133,50928,Middle energy,266.2536852033809,58.42125,666.57874,2.3501266588208334,0.003525654986987319
315159,4,55159,2710257,133,50928,High energy,718.2887253891677,58.395,1787.605,1.687890695513252,0.0009442190548932085
315853,4,55853,2710951,133,50928,Middle energy,238.9035047609359,58.365,598.635,2.981907946265749,0.004981178735861399
317100,4,57100,2712198,133,50928,Low energy,7.7958313543349504,57.43125,27.568748,2.863257268829039,0.1038588052773568
317351,4,57351,2712449,133,50928,Middle energy,238.5282318899408,57.95,607.05,2.0512191496767436,0.003378995452204155
317519,4,57519,2712617,133,50928,High energy,1689.8050036961213,57.235,4192.765,2.1516911953159945,0.0005131914395099666
318324,4,58324,2713422,133,50928,Middle energy,288.4965503271669,57.23,721.77,1.7711860433055047,0.002453947880297735
318379,4,58379,2713477,133,50928,Low energy,113.31872495170683,57.08,284.91998,3.1182687504452455,0.010944366508115411
319906,4,59906,2715004,133,50928,High energy,2033.1382860094309,56.76,5045.24,1.8062115047808818,0.0003580030715729056
322525,4,62525,2717623,133,50928,Low energy,183.9691279930994,56.465,463.535,2.863350310388169,0.006177203995743406
323491,4,63491,2718589,133,50928,High energy,782.1881847046316,57.265,1953.735,3.856782985857562,0.0019740563712593445
323594,4,63594,2718692,133,50928,Low energy,6.430249887518585,58.085,30.915,2.253391887799554,0.07288991731499908
324908,4,64908,2720006,133,50928,Middle energy,238.65199243370444,57.405,595.595,1.936743400660369,0.0032517792635315666
325763,5,763,2720861,133,50928,Low energy,203.90576898586005,59.05,508.95,2.8770644761632616,0.005652941139910557
326128,5,1128,2721226,133,50928,Middle energy,407.3857781533152,58.616875,1017.3831,2.1303728950291996,0.0020939731207665784
327564,5,2564,2722662,133,50928,Middle energy,370.3204729091376,58.165,923.835,2.897891474848711,0.003136806267466548
327822,5,2822,2722920,133,50928,High energy,582.9529310893267,58.47,1453.53,3.549521094457883,0.0024420005178226703
328307,5,3307,2723405,133,50928,Middle energy,436.0815818803385,58.595,1087.405,5.062704316864801,0.0046557667962559834
330043,5,5043,2725141,133,50928,Low energy,6.30960460472852,47.43875,25.561249,2.260219499849846,0.08842367244029521
332422,5,7422,2727520,133,50928,Low energy,158.93758139107376,57.82,399.18,8.122044077693749,0.020346821326450038
333246,5,8246,2728344,133,50928,High energy,2350.3168046707287,59.08,5838.92,1.914053290795048,0.000327809475707373
340445,5,15445,2735543,133,50928,Low energy,152.64663745369762,47.289375,387.71063,6.34989945171379,0.01637793466355143
341187,5,16187,2736285,133,50928,Low energy,5.670231128111482,55.9,24.349998,5.623166367804027,0.23093087099721035
343237,5,18237,2738335,133,50928,Middle energy,239.38236980326474,57.205,597.795,4.202734229047008,0.007030393966612135
345419,5,20419,2740517,133,50928,High energy,1271.4763780646026,56.845627,3173.1543,1.5866251280243713,0.0005000151208792878
346114,5,21114,2741212,133,50928,Low energy,64.36745812185109,57.158127,164.84187,4.521886489273958,0.027431661791830795
346620,5,21620,2741718,133,50928,Middle energy,293.357342813164,58.37,730.63,1.6040885262357378,0.0021954867598788495
347286,5,22286,2742384,133,50928,Low energy,57.54262700024992,58.185,153.815,1.7031661692277373,0.011072822170714496
347946,5,22946,2743044,133,50928,Middle energy,238.88254476059228,57.92,595.08,5.431721642352759,0.00912771653088581
349325,5,24325,2744423,133,50928,Middle energy,238.82116535119712,58.4225,603.5775,1.6951013981471352,0.0028084237119327723
350265,5,25265,2745363,133,50928,Low energy,120.5501884156838,57.725,304.275,2.063825331757106,0.006782763495066073
353487,5,28487,2748585,133,50928,Middle energy,247.74440339021385,57.595,620.405,1.6586063426869833,0.0026734250651122477
353785,5,28785,2748883,133,50928,Low energy,32.614575997926295,57.605,91.395004,3.7774296816751214,0.0413308114770265
355440,5,30440,2750538,133,50928,Low energy,36.79493408277631,57.965,95.035,6.481803375604665,0.06820437936381564
356404,5,31404,2751502,133,50928,Middle energy,227.91829521302134,57.425,571.575,6.6109284521919145,0.011566160740885609
357002,5,32002,2752100,133,50928,Low energy,220.60834241192788,57.765,552.235,1.4247017231688788,0.0025798831226315853
358497,5,33497,2753595,133,50928,Middle energy,238.02337533980608,57.245,595.755,5.111259629484804,0.008579465686488288
358897,5,33897,2753995,133,50928,High energy,1570.9900400200859,49.79,3899.21,1.6869795493724393,0.00043264650310424193
361418,5,36418,2756516,133,50928,Low energy,9.65198487509042,57.92,35.08,3.892762515233026,0.11096813978982695
363090,5,38090,2758188,133,50928,High energy,2341.942500111647,57.575626,5807.4243,6.335134512926848,0.0010908681982721095
363105,5,38105,2758203,133,50928,Middle energy,230.65069714095443,58.69,577.31,1.9477936235653628,0.0033739128069905063
363709,5,38709,2758807,133,50928,Low energy,217.29506828449667,58.539375,541.46063,1.6605640749080095,0.00306682328869306
363979,5,38979,2759077,133,50928,Middle energy,238.9752004723996,58.8525,596.1475,5.4254141546983154,0.009100791197699298
365773,5,40773,2760871,133,50928,Middle energy,240.05748282372952,59.265,598.735,1.762037173274268,0.0029429333499255885
366639,5,41639,2761737,133,50928,Middle energy,237.55905556678772,58.218124,594.78186,1.7586503836395035,0.002956798930641491
367267,5,42267,2762365,133,50928,Low energy,223.5847865352407,58.750626,558.2494,3.313555197499413,0.00593561802444401
368848,5,43848,2763946,133,50928,Low energy,165.4912202656269,58.155,416.845,1.70028674052393,0.004078942427402288
370321,5,45321,2765419,133,50928,Middle energy,276.43795894179493,58.72125,690.27875,1.593233249559488,0.0023081012748780347
370532,5,45532,2765630,133,50928,High energy,1181.4954958688468,55.49,2941.51,2.1493952637899847,0.000730711538358464
370819,5,45819,2765917,133,50928,Low energy,225.72505856212229,58.24,563.76,4.268770314739693,0.00757196372219087
371099,5,46099,2766197,133,50928,Middle energy,238.43728318065405,58.345,598.655,2.6581901737839395,0.004440270360558693
371426,5,46426,2766524,133,50928,Middle energy,238.95012200716883,57.369373,600.6306,1.6474671610923894,0.002742895724289419
371851,5,46851,2766949,133,50928,High energy,2344.2082324260846,58.77,5819.23,4.85562560335949,0.0008344103392049581
377919,5,52919,2773017,133,50928,Middle energy,238.41668923106045,57.895,596.105,2.2856016713330014,0.003834226730810363
378535,5,53535,2773633,133,50928,High energy,590.834557983093,58.795,1471.205,1.527407935033517,0.0010382020059795472
379127,5,54127,2774225,133,50928,Middle energy,455.7687573498115,58.525,1132.475,4.309219766965051,0.003805134655805097
379414,5,54414,2774512,133,50928,High energy,1351.6332470458,58.52,3351.48,1.6384749006317458,0.0004888810060841367
379968,5,54968,2775066,133,50928,Low energy,130.92849400825799,58.97625,339.02374,1.9209124622168738,0.005666011752041043
380633,5,55633,2775731,133,50928,Low energy,162.69820291362703,58.213123,408.78687,2.368149577598049,0.005793115684249757
381787,5,56787,2776885,133,50928,Low energy,206.90505450870842,58.185623,517.8144,2.0424107806409446,0.0039442912652790756
382434,5,57434,2777532,133,50928,Middle energy,262.89841622207314,57.00875,658.9913,1.9731997333014308,0.0029942729735214996
383257,5,58257,2778355,133,50928,Low energy,176.42480582743883,58.045,438.95502,1.9907222307502754,0.004535139505339758
387352,5,62352,2782450,133,50928,Middle energy,297.9015533849597,56.365,740.635,2.040042891706647,0.002754451085141573
387841,5,62841,2782939,133,50928,Middle energy,314.19067854527384,57.88125,789.1188,2.1107148522484813,0.002674774616633445
388200,5,63200,2783298,133,50928,High energy,487.265029264614,58.13,1208.87,2.5205356573556226,0.00208503448275833
388747,5,63747,2783845,133,50928,Low energy,76.28375439997762,58.175,191.825,4.660941428509973,0.02429788366959945
388894,5,63894,2783992,133,50928,Low energy,127.90261907316744,57.295624,322.70438,1.9563768928497622,0.006062443019954861
389341,5,64341,2784439,133,50928,Low energy,143.33978379052132,57.395,360.605,1.8354767772979885,0.005089992379153362
389638,5,64638,2784736,133,50928,Middle energy,297.4648492317647,56.94,744.06,1.7281203661787814,0.0023225551251020195
